frames,x1,y1,x2,y2,class
frame34,128,149,199,224,yellow_rubber_cube
frame34,318,92,375,151,green_metal_cube
frame34,232,96,276,149,green_rubber_cylinder
frame34,180,69,218,109,yellow_rubber_sphere
frame35,135,147,205,221,yellow_rubber_cube
frame35,318,92,375,151,green_metal_cube
frame35,232,96,276,149,green_rubber_cylinder
frame35,334,173,398,252,gray_metal_cube
frame35,180,69,218,109,yellow_rubber_sphere
frame36,141,145,212,219,yellow_rubber_cube
frame36,232,96,276,149,green_rubber_cylinder
frame36,318,92,375,151,green_metal_cube
frame36,329,169,392,247,gray_metal_cube
frame36,180,69,218,109,yellow_rubber_sphere
frame37,148,143,218,216,yellow_rubber_cube
frame37,324,166,386,243,gray_metal_cube
frame37,232,96,276,149,green_rubber_cylinder
frame37,318,92,375,151,green_metal_cube
frame37,179,69,218,109,yellow_rubber_sphere
frame38,155,142,224,214,yellow_rubber_cube
frame38,233,96,275,149,green_rubber_cylinder
frame38,320,161,381,239,gray_metal_cube
frame38,318,92,375,151,green_metal_cube
frame38,180,70,218,109,yellow_rubber_sphere
frame39,162,139,231,211,yellow_rubber_cube
frame39,314,160,376,234,gray_metal_cube
frame39,233,96,275,149,green_rubber_cylinder
frame39,318,92,375,152,green_metal_cube
frame39,180,70,218,108,yellow_rubber_sphere
frame40,233,96,275,148,green_rubber_cylinder
frame40,169,138,237,210,yellow_rubber_cube
frame40,318,92,375,151,green_metal_cube
frame40,310,156,370,230,gray_metal_cube
frame40,180,70,218,109,yellow_rubber_sphere
frame41,175,136,242,207,yellow_rubber_cube
frame41,233,96,275,149,green_rubber_cylinder
frame41,305,153,365,226,gray_metal_cube
frame41,318,93,375,151,green_metal_cube
frame41,181,70,218,108,yellow_rubber_sphere
frame42,234,95,275,148,green_rubber_cylinder
frame42,182,135,248,205,yellow_rubber_cube
frame42,317,93,375,151,green_metal_cube
frame42,302,150,360,222,gray_metal_cube
frame42,181,70,218,108,yellow_rubber_sphere
frame43,234,95,275,147,green_rubber_cylinder
frame43,317,93,375,151,green_metal_cube
frame43,188,132,254,203,yellow_rubber_cube
frame43,181,70,218,108,yellow_rubber_sphere
frame43,297,146,356,217,gray_metal_cube
frame44,317,92,375,152,green_metal_cube
frame44,234,95,276,148,green_rubber_cylinder
frame44,294,143,351,215,gray_metal_cube
frame44,181,70,218,108,yellow_rubber_sphere
frame44,194,131,260,201,yellow_rubber_cube
frame45,317,92,375,152,green_metal_cube
frame45,290,140,347,211,gray_metal_cube
frame45,234,96,276,146,green_rubber_cylinder
frame45,199,130,266,199,yellow_rubber_cube
frame45,181,70,218,108,yellow_rubber_sphere
frame46,285,138,344,208,gray_metal_cube
frame46,317,92,375,152,green_metal_cube
frame46,233,96,276,145,green_rubber_cylinder
frame46,181,70,218,108,yellow_rubber_sphere
frame46,205,129,271,197,yellow_rubber_cube
frame47,282,136,339,204,gray_metal_cube
frame47,318,92,375,152,green_metal_cube
frame47,233,96,277,143,green_rubber_cylinder
frame47,181,70,218,108,yellow_rubber_sphere
frame47,211,127,276,195,yellow_rubber_cube
frame48,278,133,335,202,gray_metal_cube
frame48,318,92,375,152,green_metal_cube
frame48,233,96,277,140,green_rubber_cylinder
frame48,181,70,218,108,yellow_rubber_sphere
frame48,216,127,281,192,yellow_rubber_cube
frame49,278,132,334,198,gray_metal_cube
frame49,318,91,375,151,green_metal_cube
frame49,232,95,276,139,green_rubber_cylinder
frame49,181,70,218,108,yellow_rubber_sphere
frame49,219,126,283,190,yellow_rubber_cube
frame50,279,128,337,195,gray_metal_cube
frame50,317,91,375,151,green_metal_cube
frame50,181,70,218,109,yellow_rubber_sphere
frame50,232,95,277,138,green_rubber_cylinder
frame50,219,122,284,187,yellow_rubber_cube
frame51,282,127,336,193,gray_metal_cube
frame51,317,91,375,151,green_metal_cube
frame51,181,70,218,108,yellow_rubber_sphere
frame51,233,95,276,136,green_rubber_cylinder
frame51,219,121,283,185,yellow_rubber_cube
frame52,284,126,337,191,gray_metal_cube
frame52,317,92,375,151,green_metal_cube
frame52,181,70,218,108,yellow_rubber_sphere
frame52,233,95,275,133,green_rubber_cylinder
frame52,220,119,283,181,yellow_rubber_cube
frame53,286,125,338,189,gray_metal_cube
frame53,317,92,375,150,green_metal_cube
frame53,181,70,218,108,yellow_rubber_sphere
frame53,233,95,275,132,green_rubber_cylinder
frame53,221,117,282,179,yellow_rubber_cube
frame54,287,123,338,186,gray_metal_cube
frame54,317,92,375,150,green_metal_cube
frame54,181,70,218,108,yellow_rubber_sphere
frame54,233,95,274,131,green_rubber_cylinder
frame54,221,116,282,177,yellow_rubber_cube
frame55,290,121,340,185,gray_metal_cube
frame55,317,92,375,151,green_metal_cube
frame55,181,70,218,108,yellow_rubber_sphere
frame55,221,115,281,175,yellow_rubber_cube
frame55,233,94,275,130,green_rubber_cylinder
frame56,318,92,375,150,green_metal_cube
frame56,292,120,343,182,gray_metal_cube
frame56,181,70,218,108,yellow_rubber_sphere
frame56,221,114,281,174,yellow_rubber_cube
frame56,234,92,275,130,green_rubber_cylinder
frame57,318,93,375,150,green_metal_cube
frame57,294,119,345,180,gray_metal_cube
frame57,221,114,280,174,yellow_rubber_cube
frame57,181,70,218,108,yellow_rubber_sphere
frame57,233,92,274,128,green_rubber_cylinder
frame58,319,93,375,150,green_metal_cube
frame58,296,117,345,177,gray_metal_cube
frame58,222,113,280,173,yellow_rubber_cube
frame58,181,70,218,108,yellow_rubber_sphere
frame58,233,91,274,128,green_rubber_cylinder
frame59,298,115,346,175,gray_metal_cube
frame59,319,93,375,150,green_metal_cube
frame59,223,112,280,172,yellow_rubber_cube
frame59,233,90,274,127,green_rubber_cylinder
frame59,181,71,218,108,yellow_rubber_sphere
frame60,300,114,349,174,gray_metal_cube
frame60,320,93,375,150,green_metal_cube
frame60,224,112,279,171,yellow_rubber_cube
frame60,181,71,218,108,yellow_rubber_sphere
frame60,233,90,274,126,green_rubber_cylinder
frame61,320,93,375,149,green_metal_cube
frame61,301,113,350,172,gray_metal_cube
frame61,224,111,279,169,yellow_rubber_cube
frame61,181,71,218,108,yellow_rubber_sphere
frame61,233,89,273,126,green_rubber_cylinder
frame62,224,110,279,169,yellow_rubber_cube
frame62,320,93,374,149,green_metal_cube
frame62,302,111,350,169,gray_metal_cube
frame62,232,88,273,126,green_rubber_cylinder
frame62,181,71,218,108,yellow_rubber_sphere
frame63,225,110,279,168,yellow_rubber_cube
frame63,321,93,375,149,green_metal_cube
frame63,303,110,351,169,gray_metal_cube
frame63,181,71,218,108,yellow_rubber_sphere
frame63,233,87,273,125,green_rubber_cylinder
frame64,225,109,279,168,yellow_rubber_cube
frame64,321,92,375,149,green_metal_cube
frame64,303,109,351,168,gray_metal_cube
frame64,181,71,218,108,yellow_rubber_sphere
frame64,233,86,273,125,green_rubber_cylinder
frame65,225,109,279,167,yellow_rubber_cube
frame65,322,92,375,149,green_metal_cube
frame65,303,108,351,167,gray_metal_cube
frame65,181,71,218,108,yellow_rubber_sphere
frame65,233,85,273,124,green_rubber_cylinder
frame66,225,108,279,166,yellow_rubber_cube
frame66,303,108,351,166,gray_metal_cube
frame66,324,91,375,148,green_metal_cube
frame66,181,71,218,108,yellow_rubber_sphere
frame66,233,84,273,122,green_rubber_cylinder
frame67,226,108,279,165,yellow_rubber_cube
frame67,303,108,351,165,gray_metal_cube
frame67,181,71,218,108,yellow_rubber_sphere
frame67,233,84,273,121,green_rubber_cylinder
frame67,325,91,376,148,green_metal_cube
frame68,304,108,351,164,gray_metal_cube
frame68,226,108,279,165,yellow_rubber_cube
frame68,181,71,218,108,yellow_rubber_sphere
frame68,233,83,273,121,green_rubber_cylinder
frame68,327,91,375,148,green_metal_cube
frame69,304,107,351,164,gray_metal_cube
frame69,226,108,279,165,yellow_rubber_cube
frame69,232,83,273,120,green_rubber_cylinder
frame69,328,91,375,147,green_metal_cube
frame69,181,71,218,108,yellow_rubber_sphere
frame70,226,107,279,164,yellow_rubber_cube
frame70,232,82,273,120,green_rubber_cylinder
frame70,305,106,351,162,gray_metal_cube
frame70,181,71,218,108,yellow_rubber_sphere
frame70,330,91,375,146,green_metal_cube
frame71,226,107,279,163,yellow_rubber_cube
frame71,304,105,352,162,gray_metal_cube
frame71,232,81,272,120,green_rubber_cylinder
frame71,181,71,218,108,yellow_rubber_sphere
frame71,330,91,375,146,green_metal_cube
frame72,305,105,352,162,gray_metal_cube
frame72,226,106,279,163,yellow_rubber_cube
frame72,231,80,272,120,green_rubber_cylinder
frame72,181,71,218,108,yellow_rubber_sphere
frame72,332,90,376,145,green_metal_cube
frame73,304,104,351,160,gray_metal_cube
frame73,231,79,272,120,green_rubber_cylinder
frame73,226,106,279,162,yellow_rubber_cube
frame73,181,71,218,108,yellow_rubber_sphere
frame73,333,89,377,144,green_metal_cube
frame74,305,104,352,159,gray_metal_cube
frame74,226,105,279,162,yellow_rubber_cube
frame74,231,78,272,119,green_rubber_cylinder
frame74,333,89,377,143,green_metal_cube
frame74,181,71,218,108,yellow_rubber_sphere
frame75,305,103,352,159,gray_metal_cube
frame75,225,105,279,162,yellow_rubber_cube
frame75,232,78,272,117,green_rubber_cylinder
frame75,334,88,378,143,green_metal_cube
frame75,180,71,218,108,yellow_rubber_sphere
frame76,305,102,353,159,gray_metal_cube
frame76,225,104,279,161,yellow_rubber_cube
frame76,334,87,380,142,green_metal_cube
frame76,232,77,272,117,green_rubber_cylinder
frame76,180,71,218,108,yellow_rubber_sphere
frame77,306,102,354,159,gray_metal_cube
frame77,225,103,279,161,yellow_rubber_cube
frame77,232,76,272,116,green_rubber_cylinder
frame77,336,87,380,141,green_metal_cube
frame77,180,71,218,108,yellow_rubber_sphere
frame78,306,102,354,158,gray_metal_cube
frame78,232,76,272,116,green_rubber_cylinder
frame78,226,103,279,160,yellow_rubber_cube
frame78,337,87,381,141,green_metal_cube
frame78,180,71,218,108,yellow_rubber_sphere
frame79,307,102,355,158,gray_metal_cube
frame79,232,75,272,115,green_rubber_cylinder
frame79,226,102,279,159,yellow_rubber_cube
frame79,337,86,381,140,green_metal_cube
frame79,180,71,218,108,yellow_rubber_sphere
frame80,306,101,355,157,gray_metal_cube
frame80,232,74,272,115,green_rubber_cylinder
frame80,226,102,279,159,yellow_rubber_cube
frame80,337,86,381,140,green_metal_cube
frame80,180,71,218,108,yellow_rubber_sphere
frame81,307,101,355,157,gray_metal_cube
frame81,232,74,271,114,green_rubber_cylinder
frame81,338,85,383,139,green_metal_cube
frame81,226,102,279,159,yellow_rubber_cube
frame81,180,71,218,108,yellow_rubber_sphere
frame82,307,100,356,157,gray_metal_cube
frame82,232,73,271,114,green_rubber_cylinder
frame82,338,85,383,139,green_metal_cube
frame82,226,102,279,158,yellow_rubber_cube
frame82,180,71,218,108,yellow_rubber_sphere
frame83,307,99,355,156,gray_metal_cube
frame83,232,72,271,114,green_rubber_cylinder
frame83,339,84,384,138,green_metal_cube
frame83,226,102,279,158,yellow_rubber_cube
frame83,180,71,218,108,yellow_rubber_sphere
frame84,308,98,355,156,gray_metal_cube
frame84,232,72,271,114,green_rubber_cylinder
frame84,226,101,279,158,yellow_rubber_cube
frame84,180,71,218,108,yellow_rubber_sphere
frame84,340,84,384,138,green_metal_cube
frame85,308,98,356,156,gray_metal_cube
frame85,226,101,279,157,yellow_rubber_cube
frame85,232,71,271,114,green_rubber_cylinder
frame85,180,71,218,108,yellow_rubber_sphere
frame85,341,83,385,137,green_metal_cube
frame86,308,98,356,155,gray_metal_cube
frame86,226,100,279,157,yellow_rubber_cube
frame86,232,71,270,114,green_rubber_cylinder
frame86,341,83,386,137,green_metal_cube
frame86,180,71,218,108,yellow_rubber_sphere
frame87,308,97,356,155,gray_metal_cube
frame87,226,100,279,157,yellow_rubber_cube
frame87,232,71,270,113,green_rubber_cylinder
frame87,180,71,218,108,yellow_rubber_sphere
frame87,342,83,386,137,green_metal_cube
frame88,309,97,356,154,gray_metal_cube
frame88,226,100,279,156,yellow_rubber_cube
frame88,232,70,270,113,green_rubber_cylinder
frame88,180,71,218,108,yellow_rubber_sphere
frame88,343,82,387,136,green_metal_cube
frame89,309,97,357,153,gray_metal_cube
frame89,226,99,279,156,yellow_rubber_cube
frame89,232,69,270,112,green_rubber_cylinder
frame89,181,71,218,108,yellow_rubber_sphere
frame89,343,82,388,136,green_metal_cube
frame90,309,97,357,152,gray_metal_cube
frame90,226,99,279,156,yellow_rubber_cube
frame90,232,69,270,112,green_rubber_cylinder
frame90,181,71,218,108,yellow_rubber_sphere
frame90,344,81,388,136,green_metal_cube
frame91,309,97,357,152,gray_metal_cube
frame91,226,98,279,156,yellow_rubber_cube
frame91,180,71,218,108,yellow_rubber_sphere
frame91,232,68,270,111,green_rubber_cylinder
frame91,344,81,388,134,green_metal_cube
frame92,309,96,357,152,gray_metal_cube
frame92,226,98,279,155,yellow_rubber_cube
frame92,345,80,389,133,green_metal_cube
frame92,180,71,218,108,yellow_rubber_sphere
frame92,231,68,269,111,green_rubber_cylinder
frame93,309,96,357,152,gray_metal_cube
frame93,226,98,279,155,yellow_rubber_cube
frame93,345,80,389,133,green_metal_cube
frame93,180,71,218,108,yellow_rubber_sphere
frame93,232,67,269,110,green_rubber_cylinder
frame94,310,96,357,152,gray_metal_cube
frame94,226,97,279,155,yellow_rubber_cube
frame94,180,71,218,108,yellow_rubber_sphere
frame94,345,80,391,132,green_metal_cube
frame94,232,67,269,110,green_rubber_cylinder
frame95,310,95,358,152,gray_metal_cube
frame95,226,97,279,155,yellow_rubber_cube
frame95,180,71,218,108,yellow_rubber_sphere
frame95,231,66,269,110,green_rubber_cylinder
frame95,347,79,391,132,green_metal_cube
frame96,310,95,358,151,gray_metal_cube
frame96,226,97,279,155,yellow_rubber_cube
frame96,347,79,391,132,green_metal_cube
frame96,180,71,218,108,yellow_rubber_sphere
frame96,231,66,269,109,green_rubber_cylinder
frame97,310,95,358,151,gray_metal_cube
frame97,348,79,392,131,green_metal_cube
frame97,226,97,279,154,yellow_rubber_cube
frame97,231,66,269,109,green_rubber_cylinder
frame97,180,71,218,108,yellow_rubber_sphere
frame98,311,95,358,151,gray_metal_cube
frame98,349,79,392,131,green_metal_cube
frame98,226,97,279,154,yellow_rubber_cube
frame98,231,65,269,109,green_rubber_cylinder
frame98,180,71,218,108,yellow_rubber_sphere
frame99,311,95,358,151,gray_metal_cube
frame99,349,78,392,130,green_metal_cube
frame99,226,97,279,154,yellow_rubber_cube
frame99,231,65,269,109,green_rubber_cylinder
frame99,180,71,218,108,yellow_rubber_sphere
frame100,311,95,359,151,gray_metal_cube
frame100,349,78,393,130,green_metal_cube
frame100,226,97,279,154,yellow_rubber_cube
frame100,231,65,269,108,green_rubber_cylinder
frame100,180,71,218,108,yellow_rubber_sphere
frame101,311,94,358,151,gray_metal_cube
frame101,226,96,279,154,yellow_rubber_cube
frame101,349,78,393,129,green_metal_cube
frame101,231,64,269,108,green_rubber_cylinder
frame101,180,71,218,108,yellow_rubber_sphere
frame102,311,94,359,151,gray_metal_cube
frame102,226,96,279,154,yellow_rubber_cube
frame102,231,64,269,108,green_rubber_cylinder
frame102,350,78,393,130,green_metal_cube
frame102,180,71,218,108,yellow_rubber_sphere
frame103,311,94,359,150,gray_metal_cube
frame103,350,77,394,130,green_metal_cube
frame103,231,63,269,107,green_rubber_cylinder
frame103,226,96,279,153,yellow_rubber_cube
frame103,180,71,218,108,yellow_rubber_sphere
frame104,311,93,359,150,gray_metal_cube
frame104,351,76,394,130,green_metal_cube
frame104,231,63,269,107,green_rubber_cylinder
frame104,226,96,280,153,yellow_rubber_cube
frame104,180,71,218,108,yellow_rubber_sphere
frame105,311,93,359,150,gray_metal_cube
frame105,351,76,394,129,green_metal_cube
frame105,231,62,269,107,green_rubber_cylinder
frame105,226,96,280,153,yellow_rubber_cube
frame105,180,71,218,108,yellow_rubber_sphere
frame106,311,93,359,150,gray_metal_cube
frame106,352,76,394,129,green_metal_cube
frame106,226,96,280,152,yellow_rubber_cube
frame106,231,62,269,106,green_rubber_cylinder
frame106,180,71,218,108,yellow_rubber_sphere
frame107,311,93,359,149,gray_metal_cube
frame107,352,75,395,129,green_metal_cube
frame107,226,96,280,152,yellow_rubber_cube
frame107,231,62,269,106,green_rubber_cylinder
frame107,180,71,218,108,yellow_rubber_sphere
frame108,311,93,359,149,gray_metal_cube
frame108,352,75,395,129,green_metal_cube
frame108,226,96,280,152,yellow_rubber_cube
frame108,180,71,218,108,yellow_rubber_sphere
frame108,231,61,269,106,green_rubber_cylinder
frame109,311,93,359,149,gray_metal_cube
frame109,352,74,395,128,green_metal_cube
frame109,226,96,280,152,yellow_rubber_cube
frame109,180,71,218,108,yellow_rubber_sphere
frame109,232,61,268,106,green_rubber_cylinder
frame110,311,92,359,149,gray_metal_cube
frame110,353,74,396,128,green_metal_cube
frame110,226,96,280,152,yellow_rubber_cube
frame110,231,60,268,105,green_rubber_cylinder
frame110,180,71,218,108,yellow_rubber_sphere
frame111,311,92,359,149,gray_metal_cube
frame111,354,74,396,127,green_metal_cube
frame111,226,96,280,152,yellow_rubber_cube
frame111,231,60,268,105,green_rubber_cylinder
frame111,180,71,218,108,yellow_rubber_sphere
frame112,311,92,359,148,gray_metal_cube
frame112,354,74,396,127,green_metal_cube
frame112,226,96,280,152,yellow_rubber_cube
frame112,231,60,268,105,green_rubber_cylinder
frame112,180,71,218,108,yellow_rubber_sphere
frame113,311,92,359,148,gray_metal_cube
frame113,355,74,397,127,green_metal_cube
frame113,226,96,280,152,yellow_rubber_cube
frame113,231,60,268,105,green_rubber_cylinder
frame113,180,71,218,108,yellow_rubber_sphere
frame114,312,92,360,148,gray_metal_cube
frame114,354,74,397,126,green_metal_cube
frame114,231,60,268,105,green_rubber_cylinder
frame114,226,96,280,152,yellow_rubber_cube
frame114,180,71,218,108,yellow_rubber_sphere
frame115,311,92,360,148,gray_metal_cube
frame115,355,74,397,126,green_metal_cube
frame115,226,96,280,152,yellow_rubber_cube
frame115,231,59,268,105,green_rubber_cylinder
frame115,180,71,218,108,yellow_rubber_sphere
frame116,312,92,360,148,gray_metal_cube
frame116,355,74,397,126,green_metal_cube
frame116,226,96,280,152,yellow_rubber_cube
frame116,231,59,268,104,green_rubber_cylinder
frame116,180,71,218,108,yellow_rubber_sphere
frame117,312,92,360,148,gray_metal_cube
frame117,355,73,398,125,green_metal_cube
frame117,226,96,280,152,yellow_rubber_cube
frame117,231,59,268,104,green_rubber_cylinder
frame117,180,71,218,108,yellow_rubber_sphere
frame118,312,92,360,148,gray_metal_cube
frame118,355,73,398,125,green_metal_cube
frame118,226,96,280,152,yellow_rubber_cube
frame118,231,59,268,104,green_rubber_cylinder
frame118,180,71,218,108,yellow_rubber_sphere
frame119,312,92,361,148,gray_metal_cube
frame119,355,73,398,125,green_metal_cube
frame119,226,96,280,152,yellow_rubber_cube
frame119,231,59,268,104,green_rubber_cylinder
frame119,180,71,218,108,yellow_rubber_sphere
frame120,312,92,361,148,gray_metal_cube
frame120,356,73,398,125,green_metal_cube
frame120,226,96,280,152,yellow_rubber_cube
frame120,231,58,268,103,green_rubber_cylinder
frame120,180,70,218,108,yellow_rubber_sphere
frame121,312,92,361,148,gray_metal_cube
frame121,356,73,398,125,green_metal_cube
frame121,226,96,280,152,yellow_rubber_cube
frame121,231,58,268,103,green_rubber_cylinder
frame121,180,71,218,108,yellow_rubber_sphere
frame122,312,92,361,148,gray_metal_cube
frame122,356,72,398,125,green_metal_cube
frame122,226,96,280,152,yellow_rubber_cube
frame122,231,58,268,103,green_rubber_cylinder
frame122,180,71,218,109,yellow_rubber_sphere
frame123,312,92,361,148,gray_metal_cube
frame123,356,72,399,125,green_metal_cube
frame123,231,57,268,102,green_rubber_cylinder
frame123,226,96,280,152,yellow_rubber_cube
frame123,180,71,218,109,yellow_rubber_sphere
frame124,312,91,361,148,gray_metal_cube
frame124,356,72,399,124,green_metal_cube
frame124,226,96,280,152,yellow_rubber_cube
frame124,231,57,268,102,green_rubber_cylinder
frame124,180,70,218,108,yellow_rubber_sphere
frame125,312,91,361,148,gray_metal_cube
frame125,356,72,399,124,green_metal_cube
frame125,226,96,280,152,yellow_rubber_cube
frame125,231,57,268,102,green_rubber_cylinder
frame125,180,71,218,109,yellow_rubber_sphere
frame126,312,91,361,148,gray_metal_cube
frame126,357,72,399,124,green_metal_cube
frame126,226,96,280,152,yellow_rubber_cube
frame126,231,57,268,102,green_rubber_cylinder
frame126,180,71,218,109,yellow_rubber_sphere
frame127,312,91,362,148,gray_metal_cube
frame127,357,72,399,124,green_metal_cube
frame127,226,96,280,152,yellow_rubber_cube
frame127,231,56,268,101,green_rubber_cylinder
frame127,180,70,218,108,yellow_rubber_sphere
