frames,x1,y1,x2,y2,class
frame16,299,111,357,175,red_rubber_cube
frame16,219,39,253,82,green_metal_cylinder
frame17,418,114,477,174,brown_rubber_cube
frame17,131,44,175,87,green_rubber_cube
frame17,299,111,357,175,red_rubber_cube
frame17,219,40,253,82,green_metal_cylinder
frame18,411,114,468,174,brown_rubber_cube
frame18,131,44,175,87,green_rubber_cube
frame18,299,111,357,174,red_rubber_cube
frame18,219,40,253,82,green_metal_cylinder
frame19,404,114,460,174,brown_rubber_cube
frame19,131,44,175,87,green_rubber_cube
frame19,299,111,357,174,red_rubber_cube
frame19,219,40,253,82,green_metal_cylinder
frame20,398,114,453,174,brown_rubber_cube
frame20,131,43,175,87,green_rubber_cube
frame20,299,112,357,174,red_rubber_cube
frame20,219,40,253,82,green_metal_cylinder
frame21,390,114,444,175,brown_rubber_cube
frame21,131,43,175,87,green_rubber_cube
frame21,299,112,357,174,red_rubber_cube
frame21,219,40,253,82,green_metal_cylinder
frame22,384,114,437,176,brown_rubber_cube
frame22,131,43,175,87,green_rubber_cube
frame22,300,112,357,174,red_rubber_cube
frame22,219,40,253,82,green_metal_cylinder
frame23,376,114,429,176,brown_rubber_cube
frame23,131,43,175,87,green_rubber_cube
frame23,299,111,357,175,red_rubber_cube
frame23,219,39,253,82,green_metal_cylinder
frame24,368,114,421,176,brown_rubber_cube
frame24,131,43,175,87,green_rubber_cube
frame24,300,111,357,174,red_rubber_cube
frame24,219,39,253,82,green_metal_cylinder
frame25,359,114,414,178,brown_rubber_cube
frame25,131,43,175,87,green_rubber_cube
frame25,300,111,356,174,red_rubber_cube
frame25,219,40,253,82,green_metal_cylinder
frame26,352,113,408,178,brown_rubber_cube
frame26,131,43,175,87,green_rubber_cube
frame26,219,39,253,82,green_metal_cylinder
frame26,301,111,355,175,red_rubber_cube
frame27,350,113,403,179,brown_rubber_cube
frame27,131,43,175,87,green_rubber_cube
frame27,298,112,351,173,red_rubber_cube
frame27,219,39,254,82,green_metal_cylinder
frame28,347,113,401,178,brown_rubber_cube
frame28,297,112,348,172,red_rubber_cube
frame28,131,44,175,87,green_rubber_cube
frame28,219,40,254,82,green_metal_cylinder
frame29,344,112,403,180,brown_rubber_cube
frame29,131,44,175,87,green_rubber_cube
frame29,296,112,344,171,red_rubber_cube
frame29,219,40,253,82,green_metal_cylinder
frame30,341,113,402,179,brown_rubber_cube
frame30,294,112,342,170,red_rubber_cube
frame30,132,44,175,87,green_rubber_cube
frame30,219,40,253,82,green_metal_cylinder
frame31,339,114,402,179,brown_rubber_cube
frame31,132,44,175,87,green_rubber_cube
frame31,290,112,339,170,red_rubber_cube
frame31,219,40,253,82,green_metal_cylinder
frame32,338,115,401,181,brown_rubber_cube
frame32,285,112,338,170,red_rubber_cube
frame32,132,44,175,87,green_rubber_cube
frame32,219,40,254,82,green_metal_cylinder
frame33,335,115,399,181,brown_rubber_cube
frame33,280,111,335,171,red_rubber_cube
frame33,132,44,175,87,green_rubber_cube
frame33,219,40,254,82,green_metal_cylinder
frame34,333,115,398,182,brown_rubber_cube
frame34,132,44,175,87,green_rubber_cube
frame34,277,110,333,172,red_rubber_cube
frame34,219,39,254,82,green_metal_cylinder
frame35,332,116,397,183,brown_rubber_cube
frame35,273,109,331,172,red_rubber_cube
frame35,131,44,175,87,green_rubber_cube
frame35,219,39,254,83,green_metal_cylinder
frame36,330,118,393,183,brown_rubber_cube
frame36,132,44,175,87,green_rubber_cube
frame36,269,110,328,171,red_rubber_cube
frame36,219,39,254,83,green_metal_cylinder
frame37,329,119,392,183,brown_rubber_cube
frame37,267,109,327,171,red_rubber_cube
frame37,132,44,175,87,green_rubber_cube
frame37,219,39,254,82,green_metal_cylinder
frame38,327,120,390,184,brown_rubber_cube
frame38,132,44,175,87,green_rubber_cube
frame38,263,109,324,171,red_rubber_cube
frame38,219,39,254,82,green_metal_cylinder
frame39,327,120,387,185,brown_rubber_cube
frame39,260,108,321,171,red_rubber_cube
frame39,132,44,175,87,green_rubber_cube
frame39,219,39,254,82,green_metal_cylinder
frame40,326,121,385,185,brown_rubber_cube
frame40,132,44,175,87,green_rubber_cube
frame40,257,108,319,171,red_rubber_cube
frame40,219,39,254,82,green_metal_cylinder
frame41,325,122,383,186,brown_rubber_cube
frame41,132,44,175,87,green_rubber_cube
frame41,255,108,316,171,red_rubber_cube
frame41,219,40,253,82,green_metal_cylinder
frame42,325,122,381,187,brown_rubber_cube
frame42,132,44,175,87,green_rubber_cube
frame42,252,108,314,170,red_rubber_cube
frame42,219,40,254,82,green_metal_cylinder
frame43,324,123,379,187,brown_rubber_cube
frame43,132,44,175,87,green_rubber_cube
frame43,249,108,310,171,red_rubber_cube
frame43,219,39,254,83,green_metal_cylinder
frame43,285,260,378,320,blue_rubber_cube
frame44,323,124,376,189,brown_rubber_cube
frame44,248,107,308,171,red_rubber_cube
frame44,132,44,175,87,green_rubber_cube
frame44,219,40,254,83,green_metal_cylinder
frame44,281,254,378,320,blue_rubber_cube
frame45,320,125,375,191,brown_rubber_cube
frame45,132,44,175,87,green_rubber_cube
frame45,281,249,378,320,blue_rubber_cube
frame45,245,107,306,171,red_rubber_cube
frame45,219,40,254,82,green_metal_cylinder
frame46,317,124,373,192,brown_rubber_cube
frame46,282,244,378,320,blue_rubber_cube
frame46,132,44,175,87,green_rubber_cube
frame46,242,107,303,172,red_rubber_cube
frame46,219,40,254,82,green_metal_cylinder
frame47,315,124,373,193,brown_rubber_cube
frame47,283,238,378,320,blue_rubber_cube
frame47,132,44,175,87,green_rubber_cube
frame47,241,107,299,170,red_rubber_cube
frame47,219,40,254,82,green_metal_cylinder
frame48,312,125,372,193,brown_rubber_cube
frame48,132,44,175,87,green_rubber_cube
frame48,238,107,297,171,red_rubber_cube
frame48,281,233,376,320,blue_rubber_cube
frame48,219,40,254,82,green_metal_cylinder
frame49,311,124,370,194,brown_rubber_cube
frame49,132,44,175,87,green_rubber_cube
frame49,282,228,375,320,blue_rubber_cube
frame49,237,107,294,169,red_rubber_cube
frame49,219,40,254,82,green_metal_cylinder
frame50,309,125,370,195,brown_rubber_cube
frame50,281,223,373,320,blue_rubber_cube
frame50,132,44,175,87,green_rubber_cube
frame50,235,107,291,169,red_rubber_cube
frame50,219,40,254,82,green_metal_cylinder
frame51,281,217,372,316,blue_rubber_cube
frame51,308,125,369,196,brown_rubber_cube
frame51,132,44,175,87,green_rubber_cube
frame51,232,107,289,169,red_rubber_cube
frame51,219,41,254,82,green_metal_cylinder
frame52,305,126,369,194,brown_rubber_cube
frame52,281,212,370,310,blue_rubber_cube
frame52,132,44,175,86,green_rubber_cube
frame52,231,107,286,168,red_rubber_cube
frame52,219,41,254,82,green_metal_cylinder
frame53,304,126,368,195,brown_rubber_cube
frame53,280,209,369,304,blue_rubber_cube
frame53,132,44,175,86,green_rubber_cube
frame53,230,107,283,167,red_rubber_cube
frame53,219,41,254,82,green_metal_cylinder
frame54,303,126,366,196,brown_rubber_cube
frame54,133,44,175,87,green_rubber_cube
frame54,280,205,367,297,blue_rubber_cube
frame54,228,107,279,166,red_rubber_cube
frame54,219,41,254,82,green_metal_cylinder
frame55,279,201,364,292,blue_rubber_cube
frame55,301,126,365,197,brown_rubber_cube
frame55,226,107,276,166,red_rubber_cube
frame55,133,44,175,87,green_rubber_cube
frame55,219,41,253,82,green_metal_cylinder
frame56,300,127,364,196,brown_rubber_cube
frame56,133,44,175,87,green_rubber_cube
frame56,224,108,273,165,red_rubber_cube
frame56,280,197,362,287,blue_rubber_cube
frame56,219,41,253,82,green_metal_cylinder
frame57,280,193,360,280,blue_rubber_cube
frame57,299,128,361,195,brown_rubber_cube
frame57,133,44,174,86,green_rubber_cube
frame57,223,107,271,163,red_rubber_cube
frame57,219,41,253,81,green_metal_cylinder
frame58,281,190,357,274,blue_rubber_cube
frame58,298,129,359,195,brown_rubber_cube
frame58,133,44,174,86,green_rubber_cube
frame58,222,108,267,163,red_rubber_cube
frame58,219,41,253,81,green_metal_cylinder
frame59,297,130,358,197,brown_rubber_cube
frame59,281,186,356,268,blue_rubber_cube
frame59,133,44,174,86,green_rubber_cube
frame59,219,108,265,163,red_rubber_cube
frame59,219,41,253,81,green_metal_cylinder
frame60,296,130,357,197,brown_rubber_cube
frame60,281,182,355,263,blue_rubber_cube
frame60,133,44,174,86,green_rubber_cube
frame60,218,108,262,162,red_rubber_cube
frame60,219,41,253,81,green_metal_cylinder
frame61,294,130,356,195,brown_rubber_cube
frame61,281,180,353,258,blue_rubber_cube
frame61,133,44,174,86,green_rubber_cube
frame61,216,108,261,163,red_rubber_cube
frame61,219,41,253,81,green_metal_cylinder
frame62,293,131,355,193,brown_rubber_cube
frame62,281,176,352,253,blue_rubber_cube
frame62,133,44,174,86,green_rubber_cube
frame62,212,108,259,163,red_rubber_cube
frame62,219,41,253,81,green_metal_cylinder
frame63,292,131,354,191,brown_rubber_cube
frame63,281,173,351,250,blue_rubber_cube
frame63,133,44,174,86,green_rubber_cube
frame63,211,108,257,162,red_rubber_cube
frame63,219,41,253,81,green_metal_cylinder
frame64,291,131,353,188,brown_rubber_cube
frame64,281,169,350,246,blue_rubber_cube
frame64,133,44,174,86,green_rubber_cube
frame64,210,108,255,162,red_rubber_cube
frame64,219,41,253,81,green_metal_cylinder
frame65,290,132,351,186,brown_rubber_cube
frame65,280,166,350,241,blue_rubber_cube
frame65,133,44,174,86,green_rubber_cube
frame65,207,107,253,162,red_rubber_cube
frame65,219,41,253,81,green_metal_cylinder
frame66,280,163,350,237,blue_rubber_cube
frame66,133,44,174,86,green_rubber_cube
frame66,206,107,251,162,red_rubber_cube
frame66,219,41,253,81,green_metal_cylinder
frame66,290,132,350,183,brown_rubber_cube
frame67,279,161,349,234,blue_rubber_cube
frame67,133,44,174,86,green_rubber_cube
frame67,204,107,249,162,red_rubber_cube
frame67,219,41,253,81,green_metal_cylinder
frame67,291,132,348,178,brown_rubber_cube
frame68,278,158,345,232,blue_rubber_cube
frame68,133,44,174,86,green_rubber_cube
frame68,201,107,248,162,red_rubber_cube
frame68,219,41,253,81,green_metal_cylinder
frame68,291,132,347,175,brown_rubber_cube
frame69,276,156,344,229,blue_rubber_cube
frame69,133,44,174,86,green_rubber_cube
frame69,200,106,247,162,red_rubber_cube
frame69,219,41,253,81,green_metal_cylinder
frame69,293,131,345,175,brown_rubber_cube
frame70,275,154,343,227,blue_rubber_cube
frame70,297,131,347,177,brown_rubber_cube
frame70,133,44,174,86,green_rubber_cube
frame70,198,106,244,161,red_rubber_cube
frame70,219,41,253,81,green_metal_cylinder
frame71,273,153,340,225,blue_rubber_cube
frame71,133,44,174,86,green_rubber_cube
frame71,296,128,350,180,brown_rubber_cube
frame71,196,106,243,160,red_rubber_cube
frame71,219,41,253,81,green_metal_cylinder
frame72,295,127,351,186,brown_rubber_cube
frame72,272,152,339,224,blue_rubber_cube
frame72,133,44,174,86,green_rubber_cube
frame72,194,106,241,160,red_rubber_cube
frame72,219,41,253,81,green_metal_cylinder
frame73,293,125,352,185,brown_rubber_cube
frame73,270,151,338,223,blue_rubber_cube
frame73,133,44,174,86,green_rubber_cube
frame73,193,106,239,160,red_rubber_cube
frame73,219,41,253,81,green_metal_cylinder
frame74,292,123,353,185,brown_rubber_cube
frame74,269,150,338,221,blue_rubber_cube
frame74,133,44,174,86,green_rubber_cube
frame74,191,105,237,160,red_rubber_cube
frame74,219,41,253,81,green_metal_cylinder
frame75,291,121,354,181,brown_rubber_cube
frame75,133,44,175,87,green_rubber_cube
frame75,188,105,237,161,red_rubber_cube
frame75,268,149,335,219,blue_rubber_cube
frame75,219,41,253,81,green_metal_cylinder
frame76,291,120,354,179,brown_rubber_cube
frame76,187,105,235,160,red_rubber_cube
frame76,133,44,175,87,green_rubber_cube
frame76,267,148,333,218,blue_rubber_cube
frame76,219,41,253,82,green_metal_cylinder
frame77,291,118,354,178,brown_rubber_cube
frame77,266,147,332,217,blue_rubber_cube
frame77,133,44,175,87,green_rubber_cube
frame77,185,105,233,160,red_rubber_cube
frame77,219,41,253,82,green_metal_cylinder
frame78,265,145,331,216,blue_rubber_cube
frame78,291,116,355,176,brown_rubber_cube
frame78,133,44,175,87,green_rubber_cube
frame78,184,105,232,160,red_rubber_cube
frame78,219,41,253,82,green_metal_cylinder
frame79,291,114,355,175,brown_rubber_cube
frame79,263,145,330,215,blue_rubber_cube
frame79,133,44,175,87,green_rubber_cube
frame79,182,104,231,161,red_rubber_cube
frame79,219,41,253,82,green_metal_cylinder
frame80,180,104,230,160,red_rubber_cube
frame80,132,44,175,87,green_rubber_cube
frame80,291,113,354,173,brown_rubber_cube
frame80,262,144,328,214,blue_rubber_cube
frame80,219,41,253,82,green_metal_cylinder
frame81,291,112,354,172,brown_rubber_cube
frame81,178,104,228,160,red_rubber_cube
frame81,132,44,175,87,green_rubber_cube
frame81,262,143,327,213,blue_rubber_cube
frame81,219,41,253,82,green_metal_cylinder
frame82,261,142,326,212,blue_rubber_cube
frame82,291,110,354,171,brown_rubber_cube
frame82,132,44,175,87,green_rubber_cube
frame82,177,104,226,160,red_rubber_cube
frame82,219,41,253,82,green_metal_cylinder
frame83,259,141,325,212,blue_rubber_cube
frame83,291,109,354,170,brown_rubber_cube
frame83,174,103,226,161,red_rubber_cube
frame83,132,44,175,87,green_rubber_cube
frame83,219,40,254,82,green_metal_cylinder
frame84,292,108,354,170,brown_rubber_cube
frame84,258,140,323,210,blue_rubber_cube
frame84,132,44,175,87,green_rubber_cube
frame84,173,103,225,161,red_rubber_cube
frame84,219,40,254,82,green_metal_cylinder
frame85,292,107,353,169,brown_rubber_cube
frame85,256,139,322,209,blue_rubber_cube
frame85,132,44,175,87,green_rubber_cube
frame85,171,103,225,161,red_rubber_cube
frame85,219,40,254,83,green_metal_cylinder
frame86,292,106,352,168,brown_rubber_cube
frame86,132,44,175,87,green_rubber_cube
frame86,171,103,224,161,red_rubber_cube
frame86,255,138,321,209,blue_rubber_cube
frame86,219,40,254,83,green_metal_cylinder
frame87,294,105,352,167,brown_rubber_cube
frame87,255,138,320,207,blue_rubber_cube
frame87,132,44,175,87,green_rubber_cube
frame87,170,103,222,161,red_rubber_cube
frame87,219,40,254,82,green_metal_cylinder
frame88,254,137,319,206,blue_rubber_cube
frame88,295,104,351,165,brown_rubber_cube
frame88,132,44,175,87,green_rubber_cube
frame88,168,103,220,161,red_rubber_cube
frame88,219,40,254,83,green_metal_cylinder
frame89,253,136,318,205,blue_rubber_cube
frame89,294,103,351,164,brown_rubber_cube
frame89,132,44,175,87,green_rubber_cube
frame89,167,103,219,160,red_rubber_cube
frame89,219,40,254,83,green_metal_cylinder
frame90,252,136,316,204,blue_rubber_cube
frame90,295,102,350,162,brown_rubber_cube
frame90,133,44,175,87,green_rubber_cube
frame90,166,103,218,160,red_rubber_cube
frame90,219,40,254,83,green_metal_cylinder
frame91,251,135,315,203,blue_rubber_cube
frame91,295,101,350,161,brown_rubber_cube
frame91,133,44,175,87,green_rubber_cube
frame91,165,103,216,160,red_rubber_cube
frame91,219,40,253,83,green_metal_cylinder
frame92,296,100,350,159,brown_rubber_cube
frame92,250,134,315,203,blue_rubber_cube
frame92,133,44,175,86,green_rubber_cube
frame92,163,103,214,161,red_rubber_cube
frame92,219,40,253,83,green_metal_cylinder
frame93,250,133,314,201,blue_rubber_cube
frame93,296,98,349,158,brown_rubber_cube
frame93,133,44,175,86,green_rubber_cube
frame93,162,103,214,161,red_rubber_cube
frame93,219,40,253,83,green_metal_cylinder
frame94,250,133,312,200,blue_rubber_cube
frame94,296,97,349,157,brown_rubber_cube
frame94,133,44,175,86,green_rubber_cube
frame94,219,40,253,83,green_metal_cylinder
frame94,161,103,213,160,red_rubber_cube
frame95,297,96,349,156,brown_rubber_cube
frame95,249,132,310,200,blue_rubber_cube
frame95,133,44,175,86,green_rubber_cube
frame95,160,102,212,159,red_rubber_cube
frame95,219,40,254,83,green_metal_cylinder
frame96,297,96,349,154,brown_rubber_cube
frame96,249,131,309,199,blue_rubber_cube
frame96,133,44,175,86,green_rubber_cube
frame96,159,102,212,159,red_rubber_cube
frame96,219,40,254,83,green_metal_cylinder
frame97,298,95,348,152,brown_rubber_cube
frame97,247,131,309,198,blue_rubber_cube
frame97,132,44,175,86,green_rubber_cube
frame97,158,102,210,159,red_rubber_cube
frame97,219,40,254,83,green_metal_cylinder
frame98,298,94,347,151,brown_rubber_cube
frame98,247,131,308,197,blue_rubber_cube
frame98,132,44,175,86,green_rubber_cube
frame98,157,102,209,159,red_rubber_cube
frame98,219,40,254,83,green_metal_cylinder
frame99,298,92,347,150,brown_rubber_cube
frame99,245,130,307,197,blue_rubber_cube
frame99,132,44,175,86,green_rubber_cube
frame99,157,102,208,159,red_rubber_cube
frame99,219,40,254,83,green_metal_cylinder
frame100,298,91,347,149,brown_rubber_cube
frame100,245,129,306,196,blue_rubber_cube
frame100,132,44,175,86,green_rubber_cube
frame100,155,102,207,159,red_rubber_cube
frame100,219,40,254,83,green_metal_cylinder
frame101,298,91,347,148,brown_rubber_cube
frame101,244,128,305,195,blue_rubber_cube
frame101,132,44,175,86,green_rubber_cube
frame101,154,102,206,159,red_rubber_cube
frame101,219,40,254,83,green_metal_cylinder
frame102,298,90,347,147,brown_rubber_cube
frame102,244,127,305,195,blue_rubber_cube
frame102,132,44,175,86,green_rubber_cube
frame102,153,102,206,159,red_rubber_cube
frame102,219,40,254,83,green_metal_cylinder
frame103,298,89,348,146,brown_rubber_cube
frame103,243,127,304,194,blue_rubber_cube
frame103,132,44,175,86,green_rubber_cube
frame103,152,102,205,159,red_rubber_cube
frame103,219,39,254,83,green_metal_cylinder
frame104,298,88,347,145,brown_rubber_cube
frame104,242,126,303,193,blue_rubber_cube
frame104,132,44,175,86,green_rubber_cube
frame104,218,39,254,83,green_metal_cylinder
frame104,151,102,204,159,red_rubber_cube
frame105,298,87,348,144,brown_rubber_cube
frame105,242,126,303,192,blue_rubber_cube
frame105,132,43,175,86,green_rubber_cube
frame105,218,39,254,83,green_metal_cylinder
frame105,149,102,203,160,red_rubber_cube
frame106,298,86,348,143,brown_rubber_cube
frame106,241,126,302,192,blue_rubber_cube
frame106,132,43,175,86,green_rubber_cube
frame106,218,39,254,83,green_metal_cylinder
frame106,148,102,202,160,red_rubber_cube
frame107,298,85,348,142,brown_rubber_cube
frame107,240,125,301,191,blue_rubber_cube
frame107,132,44,175,86,green_rubber_cube
frame107,148,101,202,159,red_rubber_cube
frame107,218,39,254,83,green_metal_cylinder
frame108,298,85,348,141,brown_rubber_cube
frame108,240,125,300,191,blue_rubber_cube
frame108,131,43,176,86,green_rubber_cube
frame108,147,101,201,159,red_rubber_cube
frame108,218,39,254,83,green_metal_cylinder
frame109,299,84,348,140,brown_rubber_cube
frame109,239,124,299,190,blue_rubber_cube
frame109,131,43,176,86,green_rubber_cube
frame109,146,101,201,159,red_rubber_cube
frame109,218,39,254,83,green_metal_cylinder
frame110,299,83,348,139,brown_rubber_cube
frame110,239,124,299,190,blue_rubber_cube
frame110,131,44,176,86,green_rubber_cube
frame110,146,101,200,158,red_rubber_cube
frame110,219,39,254,83,green_metal_cylinder
frame111,299,82,347,138,brown_rubber_cube
frame111,238,123,298,189,blue_rubber_cube
frame111,131,44,176,86,green_rubber_cube
frame111,145,101,200,159,red_rubber_cube
frame111,219,39,254,83,green_metal_cylinder
frame112,299,81,347,138,brown_rubber_cube
frame112,131,43,176,86,green_rubber_cube
frame112,238,123,298,189,blue_rubber_cube
frame112,144,101,199,159,red_rubber_cube
frame112,218,39,254,83,green_metal_cylinder
frame113,299,81,348,137,brown_rubber_cube
frame113,131,43,176,86,green_rubber_cube
frame113,237,123,297,188,blue_rubber_cube
frame113,144,101,199,159,red_rubber_cube
frame113,218,39,254,83,green_metal_cylinder
frame114,299,80,348,136,brown_rubber_cube
frame114,237,122,297,187,blue_rubber_cube
frame114,131,43,176,86,green_rubber_cube
frame114,218,39,254,83,green_metal_cylinder
frame114,143,101,198,159,red_rubber_cube
frame115,299,79,347,134,brown_rubber_cube
frame115,236,122,297,187,blue_rubber_cube
frame115,131,43,176,86,green_rubber_cube
frame115,218,39,254,83,green_metal_cylinder
frame115,142,101,197,159,red_rubber_cube
frame116,299,79,348,133,brown_rubber_cube
frame116,236,121,296,186,blue_rubber_cube
frame116,131,43,176,86,green_rubber_cube
frame116,141,101,196,159,red_rubber_cube
frame116,218,39,254,83,green_metal_cylinder
frame117,235,121,296,186,blue_rubber_cube
frame117,299,78,347,132,brown_rubber_cube
frame117,131,43,176,86,green_rubber_cube
frame117,141,101,197,158,red_rubber_cube
frame117,218,39,254,83,green_metal_cylinder
frame118,299,77,347,132,brown_rubber_cube
frame118,235,120,295,185,blue_rubber_cube
frame118,140,101,196,158,red_rubber_cube
frame118,131,43,176,86,green_rubber_cube
frame118,218,39,254,84,green_metal_cylinder
frame119,299,77,347,131,brown_rubber_cube
frame119,234,120,294,185,blue_rubber_cube
frame119,140,101,195,158,red_rubber_cube
frame119,131,43,176,86,green_rubber_cube
frame119,218,39,254,84,green_metal_cylinder
frame119,470,48,479,79,purple_rubber_sphere
frame120,299,76,347,131,brown_rubber_cube
frame120,233,120,293,185,blue_rubber_cube
frame120,131,43,176,86,green_rubber_cube
frame120,139,101,195,158,red_rubber_cube
frame120,218,39,254,84,green_metal_cylinder
frame120,466,47,479,80,purple_rubber_sphere
frame121,299,75,347,129,brown_rubber_cube
frame121,233,119,293,184,blue_rubber_cube
frame121,131,43,176,86,green_rubber_cube
frame121,139,101,194,158,red_rubber_cube
frame121,218,39,254,84,green_metal_cylinder
frame121,464,47,480,81,purple_rubber_sphere
frame122,299,74,347,128,brown_rubber_cube
frame122,232,119,293,184,blue_rubber_cube
frame122,131,43,176,86,green_rubber_cube
frame122,138,101,194,159,red_rubber_cube
frame122,218,39,254,84,green_metal_cylinder
frame122,460,47,480,82,purple_rubber_sphere
frame123,300,74,347,127,brown_rubber_cube
frame123,232,119,292,184,blue_rubber_cube
frame123,131,43,176,86,green_rubber_cube
frame123,456,47,480,83,purple_rubber_sphere
frame123,137,101,193,159,red_rubber_cube
frame123,218,39,254,84,green_metal_cylinder
frame124,300,73,347,126,brown_rubber_cube
frame124,232,119,292,183,blue_rubber_cube
frame124,131,43,176,86,green_rubber_cube
frame124,453,47,480,83,purple_rubber_sphere
frame124,218,39,254,84,green_metal_cylinder
frame124,137,101,193,159,red_rubber_cube
frame125,300,73,346,126,brown_rubber_cube
frame125,232,119,291,183,blue_rubber_cube
frame125,131,43,176,86,green_rubber_cube
frame125,449,48,479,83,purple_rubber_sphere
frame125,218,39,254,84,green_metal_cylinder
frame125,137,101,192,159,red_rubber_cube
frame126,300,73,346,126,brown_rubber_cube
frame126,446,48,479,83,purple_rubber_sphere
frame126,131,43,176,86,green_rubber_cube
frame126,231,118,291,182,blue_rubber_cube
frame126,218,39,254,84,green_metal_cylinder
frame126,136,101,192,159,red_rubber_cube
frame127,300,72,346,125,brown_rubber_cube
frame127,443,49,478,83,purple_rubber_sphere
frame127,231,118,291,182,blue_rubber_cube
frame127,131,43,176,86,green_rubber_cube
frame127,218,39,254,84,green_metal_cylinder
frame127,136,101,192,159,red_rubber_cube
