frames,x1,y1,x2,y2,class
frame37,223,77,261,117,gray_rubber_sphere
frame37,104,122,151,169,green_metal_sphere
frame37,331,149,405,224,cyan_rubber_cube
frame38,98,72,154,121,gray_rubber_cube
frame38,182,143,249,217,green_metal_cube
frame38,137,39,169,73,green_rubber_sphere
frame38,113,122,159,169,green_metal_sphere
frame38,223,77,261,117,gray_rubber_sphere
frame38,331,149,405,224,cyan_rubber_cube
frame39,182,139,249,213,green_metal_cube
frame39,98,72,154,122,gray_rubber_cube
frame39,121,121,166,168,green_metal_sphere
frame39,140,40,173,75,green_rubber_sphere
frame39,223,77,261,117,gray_rubber_sphere
frame39,331,149,405,224,cyan_rubber_cube
frame40,183,137,250,210,green_metal_cube
frame40,98,72,154,124,gray_rubber_cube
frame40,143,41,175,76,green_rubber_sphere
frame40,331,149,405,224,cyan_rubber_cube
frame40,223,77,261,117,gray_rubber_sphere
frame40,128,122,174,168,green_metal_sphere
frame41,184,133,250,205,green_metal_cube
frame41,98,72,153,124,gray_rubber_cube
frame41,146,42,179,78,green_rubber_sphere
frame41,331,149,405,223,cyan_rubber_cube
frame41,223,78,261,117,gray_rubber_sphere
frame41,137,122,181,168,green_metal_sphere
frame42,186,131,250,201,green_metal_cube
frame42,98,72,153,124,gray_rubber_cube
frame42,150,43,183,79,green_rubber_sphere
frame42,331,149,405,223,cyan_rubber_cube
frame42,144,122,189,167,green_metal_sphere
frame42,223,78,261,117,gray_rubber_sphere
frame43,188,128,251,198,green_metal_cube
frame43,98,72,153,124,gray_rubber_cube
frame43,153,45,186,81,green_rubber_sphere
frame43,152,121,196,166,green_metal_sphere
frame43,331,149,405,223,cyan_rubber_cube
frame43,223,78,261,116,gray_rubber_sphere
frame44,190,126,251,193,green_metal_cube
frame44,98,72,153,124,gray_rubber_cube
frame44,331,149,405,224,cyan_rubber_cube
frame44,156,46,190,83,green_rubber_sphere
frame44,159,121,202,164,green_metal_sphere
frame44,223,78,261,116,gray_rubber_sphere
frame45,192,124,253,191,green_metal_cube
frame45,98,72,153,125,gray_rubber_cube
frame45,159,47,193,84,green_rubber_sphere
frame45,331,149,405,224,cyan_rubber_cube
frame45,223,78,261,116,gray_rubber_sphere
frame45,164,120,206,162,green_metal_sphere
frame46,194,123,258,190,green_metal_cube
frame46,98,72,153,125,gray_rubber_cube
frame46,223,78,261,117,gray_rubber_sphere
frame46,163,48,198,86,green_rubber_sphere
frame46,331,149,405,224,cyan_rubber_cube
frame46,168,118,211,159,green_metal_sphere
frame47,98,72,154,125,gray_rubber_cube
frame47,200,122,261,189,green_metal_cube
frame47,223,77,261,117,gray_rubber_sphere
frame47,166,49,201,88,green_rubber_sphere
frame47,331,149,405,224,cyan_rubber_cube
frame47,170,115,213,157,green_metal_sphere
frame48,98,71,154,125,gray_rubber_cube
frame48,223,77,262,117,gray_rubber_sphere
frame48,204,121,264,188,green_metal_cube
frame48,169,50,205,89,green_rubber_sphere
frame48,330,149,405,224,cyan_rubber_cube
frame48,173,112,216,154,green_metal_sphere
frame49,98,71,154,125,gray_rubber_cube
frame49,209,122,266,186,green_metal_cube
frame49,223,77,262,117,gray_rubber_sphere
frame49,173,51,209,90,green_rubber_sphere
frame49,330,149,405,224,cyan_rubber_cube
frame49,176,109,219,151,green_metal_sphere
frame50,98,72,155,125,gray_rubber_cube
frame50,222,77,262,117,gray_rubber_sphere
frame50,176,53,212,91,green_rubber_sphere
frame50,214,121,267,184,green_metal_cube
frame50,178,107,222,149,green_metal_sphere
frame50,330,149,405,224,cyan_rubber_cube
frame51,98,72,155,125,gray_rubber_cube
frame51,223,77,261,117,gray_rubber_sphere
frame51,182,104,224,146,green_metal_sphere
frame51,180,54,216,92,green_rubber_sphere
frame51,330,149,405,224,cyan_rubber_cube
frame51,219,120,271,183,green_metal_cube
frame52,98,72,155,124,gray_rubber_cube
frame52,224,77,261,117,gray_rubber_sphere
frame52,183,56,219,94,green_rubber_sphere
frame52,185,102,226,144,green_metal_sphere
frame52,330,149,405,224,cyan_rubber_cube
frame52,223,119,276,183,green_metal_cube
frame53,224,77,261,116,gray_rubber_sphere
frame53,98,72,155,124,gray_rubber_cube
frame53,224,119,281,182,green_metal_cube
frame53,187,100,228,141,green_metal_sphere
frame53,330,149,405,224,cyan_rubber_cube
frame53,188,57,223,95,green_rubber_sphere
frame54,98,72,154,124,gray_rubber_cube
frame54,228,116,285,181,green_metal_cube
frame54,190,96,230,138,green_metal_sphere
frame54,222,77,261,116,gray_rubber_sphere
frame54,330,149,405,224,cyan_rubber_cube
frame54,191,59,226,96,green_rubber_sphere
frame55,98,72,154,124,gray_rubber_cube
frame55,230,116,290,180,green_metal_cube
frame55,331,149,405,224,cyan_rubber_cube
frame55,193,95,232,136,green_metal_sphere
frame55,225,78,261,116,gray_rubber_sphere
frame55,195,60,230,96,green_rubber_sphere
frame56,99,72,153,123,gray_rubber_cube
frame56,233,116,292,180,green_metal_cube
frame56,332,149,404,223,cyan_rubber_cube
frame56,197,94,235,133,green_metal_sphere
frame56,198,62,234,98,green_rubber_sphere
frame56,225,78,261,116,gray_rubber_sphere
frame57,236,114,296,179,green_metal_cube
frame57,202,63,237,96,green_rubber_sphere
frame57,99,72,153,123,gray_rubber_cube
frame57,332,149,404,223,cyan_rubber_cube
frame57,199,92,237,130,green_metal_sphere
frame57,225,78,260,116,gray_rubber_sphere
frame58,99,72,152,123,gray_rubber_cube
frame58,332,150,404,223,cyan_rubber_cube
frame58,200,90,237,129,green_metal_sphere
frame58,240,114,300,178,green_metal_cube
frame58,206,65,240,94,green_rubber_sphere
frame58,227,78,261,115,gray_rubber_sphere
frame59,242,113,303,177,green_metal_cube
frame59,99,72,152,123,gray_rubber_cube
frame59,332,150,404,223,cyan_rubber_cube
frame59,210,65,242,95,green_rubber_sphere
frame59,200,90,237,128,green_metal_sphere
frame59,228,78,263,115,gray_rubber_sphere
frame60,99,72,152,123,gray_rubber_cube
frame60,245,112,306,176,green_metal_cube
frame60,332,150,404,223,cyan_rubber_cube
frame60,212,66,245,97,green_rubber_sphere
frame60,200,89,238,127,green_metal_sphere
frame60,231,78,267,115,gray_rubber_sphere
frame61,249,111,309,175,green_metal_cube
frame61,99,72,152,123,gray_rubber_cube
frame61,332,150,404,222,cyan_rubber_cube
frame61,236,78,270,116,gray_rubber_sphere
frame61,214,66,247,95,green_rubber_sphere
frame61,200,89,237,126,green_metal_sphere
frame62,252,111,311,174,green_metal_cube
frame62,99,72,152,123,gray_rubber_cube
frame62,217,66,248,98,green_rubber_sphere
frame62,238,78,274,116,gray_rubber_sphere
frame62,333,150,404,222,cyan_rubber_cube
frame62,200,88,237,125,green_metal_sphere
frame63,99,72,152,123,gray_rubber_cube
frame63,256,110,314,174,green_metal_cube
frame63,333,150,404,222,cyan_rubber_cube
frame63,219,66,251,99,green_rubber_sphere
frame63,242,78,278,117,gray_rubber_sphere
frame63,201,87,238,123,green_metal_sphere
frame64,99,72,153,123,gray_rubber_cube
frame64,260,110,316,173,green_metal_cube
frame64,332,150,404,222,cyan_rubber_cube
frame64,245,79,281,118,gray_rubber_sphere
frame64,200,85,238,122,green_metal_sphere
frame64,221,66,253,101,green_rubber_sphere
frame65,99,72,153,123,gray_rubber_cube
frame65,332,150,404,222,cyan_rubber_cube
frame65,248,79,284,118,gray_rubber_sphere
frame65,264,109,320,172,green_metal_cube
frame65,200,85,238,121,green_metal_sphere
frame65,223,66,256,103,green_rubber_sphere
frame66,99,72,153,123,gray_rubber_cube
frame66,333,150,404,222,cyan_rubber_cube
frame66,200,84,238,121,green_metal_sphere
frame66,267,109,321,171,green_metal_cube
frame66,225,66,258,103,green_rubber_sphere
frame66,250,80,288,119,gray_rubber_sphere
frame67,99,72,153,123,gray_rubber_cube
frame67,333,150,404,222,cyan_rubber_cube
frame67,226,66,261,104,green_rubber_sphere
frame67,254,80,291,120,gray_rubber_sphere
frame67,271,108,323,169,green_metal_cube
frame67,200,83,238,121,green_metal_sphere
frame68,99,72,153,123,gray_rubber_cube
frame68,333,150,404,222,cyan_rubber_cube
frame68,228,66,263,105,green_rubber_sphere
frame68,276,108,326,168,green_metal_cube
frame68,200,82,237,120,green_metal_sphere
frame68,257,80,295,121,gray_rubber_sphere
frame69,98,72,153,123,gray_rubber_cube
frame69,332,150,404,222,cyan_rubber_cube
frame69,230,67,265,105,green_rubber_sphere
frame69,278,108,327,167,green_metal_cube
frame69,260,80,297,121,gray_rubber_sphere
frame69,200,81,237,119,green_metal_sphere
frame70,98,72,153,124,gray_rubber_cube
frame70,332,149,404,223,cyan_rubber_cube
frame70,231,67,267,104,green_rubber_sphere
frame70,282,107,330,166,green_metal_cube
frame70,200,79,237,119,green_metal_sphere
frame70,263,80,302,121,gray_rubber_sphere
frame71,98,72,153,124,gray_rubber_cube
frame71,234,66,269,105,green_rubber_sphere
frame71,332,149,404,223,cyan_rubber_cube
frame71,284,107,333,166,green_metal_cube
frame71,266,81,304,121,gray_rubber_sphere
frame71,200,78,237,118,green_metal_sphere
frame72,98,72,154,124,gray_rubber_cube
frame72,237,66,271,105,green_rubber_sphere
frame72,332,149,404,223,cyan_rubber_cube
frame72,199,77,237,117,green_metal_sphere
frame72,270,81,307,121,gray_rubber_sphere
frame72,288,106,336,165,green_metal_cube
frame73,98,72,154,124,gray_rubber_cube
frame73,332,148,405,223,cyan_rubber_cube
frame73,239,66,273,106,green_rubber_sphere
frame73,273,81,311,122,gray_rubber_sphere
frame73,199,77,238,117,green_metal_sphere
frame73,290,106,339,164,green_metal_cube
frame74,98,72,154,124,gray_rubber_cube
frame74,241,66,275,106,green_rubber_sphere
frame74,331,148,405,223,cyan_rubber_cube
frame74,200,76,237,116,green_metal_sphere
frame74,277,82,314,123,gray_rubber_sphere
frame74,293,105,343,163,green_metal_cube
frame75,98,72,154,124,gray_rubber_cube
frame75,331,148,405,223,cyan_rubber_cube
frame75,242,66,278,106,green_rubber_sphere
frame75,200,75,237,115,green_metal_sphere
frame75,295,104,346,162,green_metal_cube
frame75,279,83,318,123,gray_rubber_sphere
frame76,98,72,154,124,gray_rubber_cube
frame76,331,148,405,223,cyan_rubber_cube
frame76,244,67,279,106,green_rubber_sphere
frame76,297,104,349,161,green_metal_cube
frame76,199,74,237,114,green_metal_sphere
frame76,283,83,321,123,gray_rubber_sphere
frame77,98,72,154,124,gray_rubber_cube
frame77,331,148,405,223,cyan_rubber_cube
frame77,246,67,281,107,green_rubber_sphere
frame77,286,83,326,122,gray_rubber_sphere
frame77,299,103,351,161,green_metal_cube
frame77,199,74,237,113,green_metal_sphere
frame78,98,72,154,124,gray_rubber_cube
frame78,331,148,405,223,cyan_rubber_cube
frame78,247,67,284,107,green_rubber_sphere
frame78,289,83,328,122,gray_rubber_sphere
frame78,302,103,354,161,green_metal_cube
frame78,199,73,237,113,green_metal_sphere
frame79,98,72,154,124,gray_rubber_cube
frame79,331,148,405,223,cyan_rubber_cube
frame79,291,83,332,121,gray_rubber_sphere
frame79,249,67,286,106,green_rubber_sphere
frame79,304,102,357,160,green_metal_cube
frame79,199,72,237,112,green_metal_sphere
frame80,98,72,154,124,gray_rubber_cube
frame80,331,148,405,223,cyan_rubber_cube
frame80,251,67,288,107,green_rubber_sphere
frame80,295,83,335,121,gray_rubber_sphere
frame80,199,72,237,111,green_metal_sphere
frame80,306,102,360,159,green_metal_cube
frame81,98,72,154,124,gray_rubber_cube
frame81,298,84,339,122,gray_rubber_sphere
frame81,331,148,405,223,cyan_rubber_cube
frame81,253,67,290,107,green_rubber_sphere
frame81,199,71,237,110,green_metal_sphere
frame81,308,102,363,158,green_metal_cube
frame82,98,72,154,124,gray_rubber_cube
frame82,255,67,292,106,green_rubber_sphere
frame82,331,148,405,223,cyan_rubber_cube
frame82,301,84,342,122,gray_rubber_sphere
frame82,199,70,237,109,green_metal_sphere
frame82,310,102,365,158,green_metal_cube
frame83,98,72,154,124,gray_rubber_cube
frame83,256,67,294,107,green_rubber_sphere
frame83,330,148,405,223,cyan_rubber_cube
frame83,303,84,345,122,gray_rubber_sphere
frame83,199,70,237,108,green_metal_sphere
frame83,312,102,368,157,green_metal_cube
frame84,98,71,154,124,gray_rubber_cube
frame84,331,147,405,223,cyan_rubber_cube
frame84,258,67,296,107,green_rubber_sphere
frame84,306,84,349,121,gray_rubber_sphere
frame84,199,69,237,108,green_metal_sphere
frame84,314,101,370,157,green_metal_cube
frame85,98,71,154,124,gray_rubber_cube
frame85,260,67,298,107,green_rubber_sphere
frame85,331,148,405,223,cyan_rubber_cube
frame85,198,68,237,107,green_metal_sphere
frame85,316,100,373,157,green_metal_cube
frame85,310,85,350,121,gray_rubber_sphere
frame86,98,71,154,124,gray_rubber_cube
frame86,331,147,405,223,cyan_rubber_cube
frame86,263,67,300,107,green_rubber_sphere
frame86,199,68,237,107,green_metal_sphere
frame86,318,100,375,156,green_metal_cube
frame86,313,85,356,120,gray_rubber_sphere
frame87,98,71,154,124,gray_rubber_cube
frame87,331,147,405,223,cyan_rubber_cube
frame87,264,68,302,107,green_rubber_sphere
frame87,199,67,237,106,green_metal_sphere
frame87,321,99,377,156,green_metal_cube
frame87,316,85,357,120,gray_rubber_sphere
frame88,98,71,154,124,gray_rubber_cube
frame88,331,147,405,223,cyan_rubber_cube
frame88,266,68,304,107,green_rubber_sphere
frame88,199,67,237,105,green_metal_sphere
frame88,323,98,380,155,green_metal_cube
frame89,98,72,154,124,gray_rubber_cube
frame89,332,148,404,223,cyan_rubber_cube
frame89,268,68,305,107,green_rubber_sphere
frame89,199,66,236,104,green_metal_sphere
frame89,326,97,381,154,green_metal_cube
frame90,98,72,154,124,gray_rubber_cube
frame90,332,148,404,222,cyan_rubber_cube
frame90,270,68,307,107,green_rubber_sphere
frame90,199,66,236,103,green_metal_sphere
frame90,328,96,384,154,green_metal_cube
frame91,98,72,154,124,gray_rubber_cube
frame91,332,148,404,222,cyan_rubber_cube
frame91,272,68,309,107,green_rubber_sphere
frame91,199,65,236,102,green_metal_sphere
frame91,331,96,386,154,green_metal_cube
frame92,98,72,154,124,gray_rubber_cube
frame92,332,148,404,222,cyan_rubber_cube
frame92,275,68,311,107,green_rubber_sphere
frame92,199,65,236,101,green_metal_sphere
frame92,333,96,388,153,green_metal_cube
frame93,98,72,154,124,gray_rubber_cube
frame93,332,149,404,222,cyan_rubber_cube
frame93,276,68,313,107,green_rubber_sphere
frame93,199,64,235,100,green_metal_sphere
frame93,336,97,390,155,green_metal_cube
frame94,98,72,154,124,gray_rubber_cube
frame94,332,149,404,222,cyan_rubber_cube
frame94,278,68,315,107,green_rubber_sphere
frame94,199,63,235,100,green_metal_sphere
frame94,338,97,393,155,green_metal_cube
frame95,98,72,154,124,gray_rubber_cube
frame95,332,149,404,222,cyan_rubber_cube
frame95,280,69,317,107,green_rubber_sphere
frame95,199,62,235,99,green_metal_sphere
frame95,340,97,395,155,green_metal_cube
frame96,98,72,154,124,gray_rubber_cube
frame96,332,149,404,222,cyan_rubber_cube
frame96,282,69,319,107,green_rubber_sphere
frame96,199,62,235,99,green_metal_sphere
frame96,343,97,398,155,green_metal_cube
frame97,98,72,154,124,gray_rubber_cube
frame97,332,148,404,223,cyan_rubber_cube
frame97,284,69,320,107,green_rubber_sphere
frame97,199,61,235,98,green_metal_sphere
frame97,345,97,400,154,green_metal_cube
frame98,98,72,154,124,gray_rubber_cube
frame98,331,148,404,223,cyan_rubber_cube
frame98,286,69,323,107,green_rubber_sphere
frame98,199,61,235,97,green_metal_sphere
frame98,347,97,402,155,green_metal_cube
frame99,98,72,154,124,gray_rubber_cube
frame99,331,148,404,223,cyan_rubber_cube
frame99,287,69,325,107,green_rubber_sphere
frame99,199,60,235,96,green_metal_sphere
frame99,350,97,404,155,green_metal_cube
frame100,98,72,154,124,gray_rubber_cube
frame100,331,148,404,223,cyan_rubber_cube
frame100,289,69,326,108,green_rubber_sphere
frame100,200,59,235,95,green_metal_sphere
frame100,351,96,406,154,green_metal_cube
frame101,98,72,154,124,gray_rubber_cube
frame101,331,148,404,223,cyan_rubber_cube
frame101,291,69,328,107,green_rubber_sphere
frame101,353,97,409,153,green_metal_cube
frame101,200,59,235,95,green_metal_sphere
frame102,98,72,154,124,gray_rubber_cube
frame102,331,148,404,223,cyan_rubber_cube
frame102,356,94,411,154,green_metal_cube
frame102,293,69,330,107,green_rubber_sphere
frame102,199,58,234,94,green_metal_sphere
frame103,98,72,154,124,gray_rubber_cube
frame103,358,96,413,153,green_metal_cube
frame103,331,148,404,223,cyan_rubber_cube
frame103,295,69,332,108,green_rubber_sphere
frame103,199,58,234,94,green_metal_sphere
frame104,98,72,154,124,gray_rubber_cube
frame104,331,148,404,223,cyan_rubber_cube
frame104,360,96,416,152,green_metal_cube
frame104,297,70,334,108,green_rubber_sphere
frame104,199,57,234,93,green_metal_sphere
frame105,98,72,154,124,gray_rubber_cube
frame105,331,148,404,223,cyan_rubber_cube
frame105,362,96,417,151,green_metal_cube
frame105,199,57,234,92,green_metal_sphere
frame105,299,70,336,108,green_rubber_sphere
frame106,98,72,154,124,gray_rubber_cube
frame106,363,96,419,152,green_metal_cube
frame106,331,149,404,222,cyan_rubber_cube
frame106,199,56,234,92,green_metal_sphere
frame106,301,70,338,108,green_rubber_sphere
frame107,98,72,154,124,gray_rubber_cube
frame107,366,96,422,151,green_metal_cube
frame107,331,148,404,223,cyan_rubber_cube
frame107,302,70,339,108,green_rubber_sphere
frame107,199,56,234,91,green_metal_sphere
frame108,98,72,154,124,gray_rubber_cube
frame108,368,96,424,151,green_metal_cube
frame108,331,148,404,223,cyan_rubber_cube
frame108,304,70,342,108,green_rubber_sphere
frame108,199,55,234,90,green_metal_sphere
frame109,98,72,154,124,gray_rubber_cube
frame109,370,96,425,152,green_metal_cube
frame109,331,149,404,222,cyan_rubber_cube
frame109,306,70,344,108,green_rubber_sphere
frame109,199,54,233,90,green_metal_sphere
frame109,387,85,428,116,gray_rubber_sphere
frame110,98,72,154,124,gray_rubber_cube
frame110,331,149,404,222,cyan_rubber_cube
frame110,373,96,428,152,green_metal_cube
frame110,308,70,345,108,green_rubber_sphere
frame110,199,54,233,89,green_metal_sphere
frame110,391,86,431,116,gray_rubber_sphere
frame111,98,72,154,124,gray_rubber_cube
frame111,332,149,404,222,cyan_rubber_cube
frame111,374,96,430,151,green_metal_cube
frame111,310,70,348,108,green_rubber_sphere
frame111,200,53,233,89,green_metal_sphere
frame111,393,85,434,119,gray_rubber_sphere
frame112,98,72,154,124,gray_rubber_cube
frame112,375,96,431,152,green_metal_cube
frame112,332,150,403,222,cyan_rubber_cube
frame112,312,71,350,108,green_rubber_sphere
frame112,199,53,233,88,green_metal_sphere
frame112,397,85,437,119,gray_rubber_sphere
frame113,98,72,154,124,gray_rubber_cube
frame113,332,150,403,222,cyan_rubber_cube
frame113,377,96,434,152,green_metal_cube
frame113,314,71,351,108,green_rubber_sphere
frame113,199,52,233,87,green_metal_sphere
frame113,399,85,440,120,gray_rubber_sphere
frame114,98,72,154,124,gray_rubber_cube
frame114,332,150,403,222,cyan_rubber_cube
frame114,315,71,353,108,green_rubber_sphere
frame114,379,96,436,152,green_metal_cube
frame114,199,52,233,86,green_metal_sphere
frame114,403,85,443,120,gray_rubber_sphere
frame115,98,72,154,124,gray_rubber_cube
frame115,381,96,437,152,green_metal_cube
frame115,332,150,403,222,cyan_rubber_cube
frame115,317,71,355,109,green_rubber_sphere
frame115,199,51,233,86,green_metal_sphere
frame115,405,85,445,120,gray_rubber_sphere
frame116,98,72,154,124,gray_rubber_cube
frame116,331,150,404,222,cyan_rubber_cube
